id,name,phone,review_count,avg_rating,categories,longitude,latitude,address1,address2,zip,city,state
chung-chun-kitchen-brooklyn,Chung Chun Kitchen,7188555921,6,3,Restaurants,,,336 Myrtle Avenue,,11205,Brooklyn,NY
urban-monsters-brooklyn,Urban Monsters,7188556400,1,4,Children's Clothing,,,396 Atlantic Ave,,11217,Brooklyn,NY
fortune-house-brooklyn,Fortune House,7188557055,51,3,"Chinese, Thai",,,82 Henry St,,11201,Brooklyn,NY
colonie-brooklyn,Colonie,7188557500,281,4,"American (New), Bars",,,127 Atlantic Ave,,11201,Brooklyn,NY
clover-club-brooklyn,Clover Club,7188557939,444,4,"Lounges, American (Traditional)",,,210 Smith St,,11201,Brooklyn,NY
pollo-d-oro-downtown-brooklyn-2,Pollo D' Oro,7188558088,37,4,Peruvian,,,306 Gold St,,11201,Downtown Brooklyn,NY
the-park-bench-cafe-and-creperie-carroll-gardens-2,The Park Bench Cafe & Creperie,7188558110,14,4.5,"Cafes, Creperies, Sandwiches",,,489 Court St,,11231,Carroll Gardens,NY
thai-101-bistro-brooklyn,Thai 101 Bistro,7188558518,56,3.5,"Thai, Chinese",,,448 Myrtle Ave,,11205,Brooklyn,NY
saketumi-asian-bistro-brooklyn,Saketumi Asian Bistro,7188558688,15,3.5,"Sushi Bars, Thai, Asian Fusion",,,118 Montague St,,11201,Brooklyn,NY
williamsburg-pizza-brooklyn,Williamsburg Pizza,7188558729,121,3.5,Pizza,,,265 Union Ave,,11211,Brooklyn,NY
wing-hua-brooklyn,Wing Hua,7188558797,25,3.5,Chinese,,,508 Court St,,11231,Brooklyn,NY
taste-of-china-brooklyn-12,Taste of China,7188563888,1,2,Chinese,,,768 Nostrand Ave,,11216,Brooklyn,NY
punjab-restaurant-brooklyn,Punjab Restaurant,7188566207,13,3.5,Indian,,,691 Coney Island Ave,,11218,Brooklyn,NY
tex-mex-fresco-brooklyn,Tex Mex Fresco,7188566677,12,2.5,"Mexican, Tex-Mex",,,763 Flatbush Ave,,11226,Brooklyn,NY
jis-coco-brooklyn,Jis Coco,7188566720,1,1,Chinese,,,1706 Church Ave,,11226,Brooklyn,NY
kfc-brooklyn-27,KFC,7188567022,1,1,Fast Food,,,942 Flatbush Ave,,11226,Brooklyn,NY
punchline-juice-bar-brooklyn,Punchline Juice Bar,7188567500,46,4.5,Juice Bars & Smoothies,,,701 Nostrand Ave,,11216,Brooklyn,NY
bona-pizza-brooklyn,Bona Pizza,7188568226,10,3.5,Pizza,,,1204 Flatbush Ave,,11226,Brooklyn,NY
new-chin-chin-wu-restaurant-brooklyn,New Chin Chin Wu Restaurant,7188568656,1,3,Chinese,,,1615 Church Ave,,11226,Brooklyn,NY
the-castello-plan-brooklyn,The Castello Plan,7188568888,151,4,"Bars, American (New)",,,1213 Cortelyou Rd,,11218,Brooklyn,NY
china-dragon-restaurant-brooklyn,China Dragon Restaurant,7188569015,1,3,Chinese,,,2182 Clarendon Road,,11226,Brooklyn,NY
ten-81-fulton-clinton-hill,Ten-81 Fulton,7188570168,22,4.5,"Tapas Bars, Tapas/Small Plates, Breakfast & Brunch",,,1081 Fulton St,,11238,Clinton Hill,NY
zitos-new-york,Zito's,7188571950,51,3.5,Sandwiches,,,195 5th Ave,,11217,New York,NY
el-castillo-restaurant-brooklyn,El Castillo Restaurant,7188572413,5,2.5,"American (Traditional), Latin American",,,1227 Bedford Avenue,,11216,Brooklyn,NY
xochitl-taqueria-clinton-hill,Xochitl Taqueria,7188572424,26,4,Mexican,,,1015 Fulton St,,11238,Clinton Hill,NY
kelso-bistro-bar-and-restaurant-brooklyn,Kelso Bistro Bar & Restaurant,7188574137,78,4.5,"Caribbean, Spanish, Latin American",,,648 Franklin Ave,,11238,Brooklyn,NY
little-miss-muffin-n-her-stuffin-new-york,Little Miss Muffin N Her Stuffin,7188574963,5,5,Bakeries,,,768 Washington Ave,,11238,New York,NY
woodwork-brooklyn,Woodwork,7188575777,174,4,Sports Bars,,,583 Vanderbilt Ave,,11238,Brooklyn,NY
india-house-restaurant-brooklyn-3,India House Restaurant,7188577011,18,4.5,"Indian, Halal",,,586 Nostrand Ave,,11216,Brooklyn,NY
new-hong-cheung-chinese-restaurant-brooklyn,New Hong Cheung Chinese Restaurant,7188578094,9,3,Chinese,,,143 Greene Ave,,11238,Brooklyn,NY
sapid-indian-food-brooklyn,Sapid Indian Food,7188578100,104,3.5,"Indian, Vegetarian",,,595 Washington Ave,,11238,Brooklyn,NY
holland-cafe-brooklyn,Holland Cafe,7188578639,4,4,Cafes,,,852 Fulton St,,11238,Brooklyn,NY
blue-marble-ice-cream-brooklyn,Blue Marble Ice Cream,7188580408,4,3.5,Food Stands,,,2 Joralemon,,11201,Brooklyn,NY
dellaroccos-brick-oven-pizza-brooklyn,Dellarocco's Brick Oven Pizza,7188581010,105,4,"Pizza, Italian",,,214 Hicks St,,11201,Brooklyn,NY
atrium-dumbo-brooklyn,Atrium Dumbo,7188581095,142,4,"American (New), French",,,15 Main St,,11201,Brooklyn,NY
la-slowteria-brooklyn,La Slowteria,7188582222,70,4,Mexican,,,548 Court St,,11231,Brooklyn,NY
la-pain-quotidien-new-york-2,La Pain Quotidien,7188583078,1,4,"French, Cafes",,,121 Montague St,,11201,New York,NY
el-toro-taqueria-brooklyn-2,El Toro Taqueria,7188583400,45,3.5,Mexican,,,89 Fort Greene Pl,,11217,Brooklyn,NY
la-caye-restaurant-brooklyn,La Caye Restaurant,7188584160,124,3.5,Haitian,,,35 Lafayette Ave,,11217,Brooklyn,NY
myrtle-bagel-clinton-hill,Myrtle Bagel,7188584916,19,3,"Bagels, Sandwiches",,,410 Myrtle Ave,,11205,Clinton Hill,NY
bourgeois-pig-brooklyn,Bourgeois Pig,7188585483,25,3.5,"Lounges, French",,,387 Court St,,11231,Brooklyn,NY
baluchis-brooklyn-2,Baluchi's,7188586700,20,3,Indian,,,46 Henry St,,11201,Brooklyn,NY
hancos-brooklyn,Hanco's,7188586818,384,4,"Vietnamese, Sandwiches, Bubble Tea",,,134 Smith St,,11201,Brooklyn,NY
white-oak-boerum-hill,White Oak,7188588130,44,4,"American (Traditional), French, Breakfast & Brunch",,,138 Smith St,,11201,Boerum Hill,NY
miso-restaurant-brooklyn,Miso Restaurant,7188588388,67,2.5,"Sushi Bars, Japanese",,,40 Main St,,11201,Brooklyn,NY
good-joy-brooklyn,Good Joy,7188588899,12,3,Chinese,,,216 Dekalb Ave,,11205,Brooklyn,NY
the-little-sweet-cafÃ©-brooklyn-2,The Little Sweet Café,7188588998,63,4.5,Coffee & Tea,,,73 Hoyt St,,11201,Brooklyn,NY
habana-outpost-brooklyn,Habana Outpost,7188589500,595,4,"Cuban, Mexican",,,757 Fulton St,,11217,Brooklyn,NY
retro-fitness-brooklyn-2,Retro Fitness,7188590039,4,2.5,"Trainers, Gyms",,,1625 Flatbush Ave,,11223,Brooklyn,NY
mendys-coney-kehilah-kashrus-brooklyn,Mendy's Coney - Kehilah Kashrus,7188591002,4,2.5,Delis,,,1359 Coney Island Ave,,11230,Brooklyn,NY
peking-restaurant-brooklyn,Peking Restaurant,7188591554,2,3,American (New),,,1581 Flatbush Ave,,11210,Brooklyn,NY
man-do-chinese-restaurant-brooklyn,Man DO Chinese Restaurant,7188591726,2,1,Chinese,,,4023 Glenwood Road,,11210,Brooklyn,NY
kabirs-bakery-brooklyn-2,Kabir's Bakery,7188592348,7,4,Bakeries,,,1425 Foster Ave,,11230,Brooklyn,NY
melanies-restaurant-brooklyn,Melanie's Restaurant,7188595009,6,3.5,"Latin American, Spanish",,,1326 Newkirk Ave,,11230,Brooklyn,NY
quiznos-brooklyn-6,Quiznos,7188596000,7,2,"Sandwiches, Fast Food",,,37 Hillel Pl,,11210,Brooklyn,NY
lellos-pizza-brooklyn,Lello's Pizza,7188596505,1,1,Pizza,,,4018 Glenwood Road,,11210,Brooklyn,NY
new-kam-lee-restaurant-brooklyn,New Kam Lee Restaurant,7188597347,1,4,Restaurants,,,1486 Flatbush Avenue,,11210,Brooklyn,NY
nice-chinatown-brooklyn,Nice Chinatown,7188597357,1,1,Chinese,,,1411 Foster Ave,,11230,Brooklyn,NY
mei-jung-mei-chinese-restaurant-brooklyn,Mei Jung Mei Chinese Restaurant,7188598508,3,1.5,Chinese,,,1402 Flatbush Ave,,11210,Brooklyn,NY
kennedy-fried-chicken-bronx-7,Kennedy Fried Chicken,7188600465,1,3,Chicken Wings,,,921 E 174th St,,10460,Bronx,NY
real-azteca-bronx,Real Azteca,7188601566,11,3.5,Mexican,,,1013 E 163rd St,,10459,Bronx,NY
platinum-pleasures-of-ny-new-york,Platinum Pleasures of NY,7188602222,3,4,"Adult Entertainment, Champagne Bars",,,1098 Lafayette Ave,,10474,New York,NY
pappa-pizza-bronx,Pappa Pizza,7188611530,2,3.5,Pizza,,,839 Prospect Ave,,10459,Bronx,NY
eddies-taco-and-grill-plus-bronx,Eddie's Taco & Grill Plus,7188620191,5,2.5,Tex-Mex,,,171 Einstein Loop,,10475,Bronx,NY
palombo-pastry-shops-bronx-2,Palombo Pastry Shops,7188622700,13,2,"Bakeries, Coffee & Tea, Desserts",,,2043 Bartow Ave,,10475,Bronx,NY
cabo-classic-and-modern-mexican-cuisine-throggs-neck,Cabo Classic & Modern Mexican Cuisine,7188630099,2,4.5,"Bars, Mexican",,,3764 E Tremont Ave,,10465,Throggs Neck,NY
luciano-pizza-bronx,Luciano Pizza,7188632850,8,4.5,Pizza,,,1005A Morris Park Avenue,,10462,Bronx,NY
soups-salads-and-beyond-east-bronx,Soups Salads & Beyond,7188633663,2,4.5,Breakfast & Brunch,,,1060 Morris Park Ave,,10461,East Bronx,NY
lucky-star-chinese-restaurant-bronx,Lucky Star Chinese Restaurant,7188633900,5,4,Chinese,,,1924 Cross Bronx Expy,,10472,Bronx,NY
golden-eagle-restaurant-bronx,Golden Eagle Restaurant,7188634028,23,4,Diners,,,975 Morris Park Ave,,10462,Bronx,NY
kai-sushi-asian-fusion-bronx,Kai Sushi Asian Fusion,7188637900,60,4,"Asian Fusion, Japanese",,,1475 Williamsbridge Rd,,10461,Bronx,NY
suns-kitchen-bronx,Sun's Kitchen,7188638240,2,1,Chinese,,,4007 East Tremont Avenue,,10465,Bronx,NY
dunkin-donuts-deer-park,Dunkin' Donuts,7188680448,1,3,Donuts,,,1906 Deer Park Ave,,11729,Deer Park,NY
mi-mundo-restaurant-far-rockaway,Mi Mundo Restaurant,7188680609,4,4.5,Restaurants,,,1921 Mott Ave,,11691,Far Rockaway,NY
roberts-delight-far-rockaway,Robert's Delight,7188684040,2,5,Caribbean,,,13-30 Beach Channel Dr,,11691,Far Rockaway,NY
gyro-king-brooklyn,Gyro King,7188710002,23,3,Fast Food,,,473 Mcdonald Ave,,11218,Brooklyn,NY
the-adirondack-brooklyn,The Adirondack,7188710100,12,4,Bars,,,1241A Prospect Ave,,11218,Brooklyn,NY
lucky-vegetarian-sunset-park,Lucky Vegetarian,7188710399,1,5,"Szechuan, Vegetarian",,,5101 8th Avenue,,11220,Sunset Park,NY
xin-fa-bakery-brooklyn,Xin Fa Bakery,7188712889,20,4,Bakeries,,,5617 8th Ave,,11220,Brooklyn,NY
mcdonalds-brooklyn-48,McDonald's,7188714242,5,2.5,"Fast Food, Burgers",,,880 Coney Island Ave,,11218,Brooklyn,NY
nu-cafe-47-brooklyn,Nu Cafe 47,7188714747,5,5,"Kosher, Gluten-Free",,,4709 New Utrecht Ave,,11219,Brooklyn,NY
golden-dragon-brooklyn-2,Golden Dragon,7188714753,3,4.5,Chinese,,,4413 New Utrecht Avenue,,11219,Brooklyn,NY
new-great-wall-chinese-reataurant-brooklyn,New Great Wall Chinese Reataurant,7188714989,2,1,Chinese,,,4425 5th Ave,,11220,Brooklyn,NY
pizza-king-brooklyn,Pizza King,7188715464,2,3.5,Pizza,,,3916 18th Ave,,11218,Brooklyn,NY
juice-pedaler-brooklyn,Juice Pedaler,7188717500,43,4.5,"Cafes, Bikes, Juice Bars & Smoothies",,,154 Prospect Park SW,,11218,Brooklyn,NY
china-delight-brooklyn-2,China Delight,7188717888,16,3.5,Chinese,,,4009 5th Ave,,11232,Brooklyn,NY
jin-jin-restaurant-brooklyn,Jin Jin Restaurant,7188718893,5,3,Chinese,,,5016 8th Ave,,11220,Brooklyn,NY
am-thai-chili-basil-brooklyn,Am-Thai Chili Basil,7188719115,91,4,Thai,,,359 McDonald Ave,,11218,Brooklyn,NY
aqua-blu-supper-club-brooklyn,Aqua Blu Supper Club,7188725000,13,2,Italian,,,152 Highlawn Ave,,11223,Brooklyn,NY
uzbechka-bensonhurst,Uzbechka,7188725500,3,4.5,Uzbek,,,42 Ave O,,11204,Bensonhurst,NY
sky-lounge-brooklyn,Sky Lounge,7188726095,4,4,Lounges,,,2213 65th St,,11204,Brooklyn,NY
sababa-lounge-brooklyn,Sababa Lounge,7188727876,2,5,"Lounges, Hookah Bars",,,1412 86th St,,11228,Brooklyn,NY
flushing-deli-brooklyn,Flushing Deli,7188750330,2,4,"Delis, Sandwiches",,,345 Flushing Ave,,11205,Brooklyn,NY
kao-soy-red-hook,Kao Soy,7188751155,31,5,Thai,,,283 Van Brunt St,,11231,Red Hook,NY
ghang-brooklyn,Ghang,7188751369,1,2,Thai,,,229 Court St,,11201,Brooklyn,NY
7-stars-deli-brooklyn,7 Stars Deli,7188753600,14,3,Convenience Stores,,,59 Front St,,11201,Brooklyn,NY
court-pastry-shop-brooklyn,Court Pastry Shop,7188754820,98,4.5,Bakeries,,,298 Court St,,11231,Brooklyn,NY
hua-long-chinese-restaurant-brooklyn,Hua Long Chinese Restaurant,7188755362,9,3.5,Chinese,,,706 Fulton St,,11217,Brooklyn,NY
le-petit-bakery-brooklyn,Le Petit Bakery,7188756500,46,4,Bakeries,,,354 Myrtle Ave,,11205,Brooklyn,NY
new-lin-china-garden-brooklyn,New Lin China Garden,7188756637,3,3.5,Chinese,,,679 Myrtle Ave,,11205,Brooklyn,NY
happy-days-diner-brooklyn,Happy Days Diner,7188758361,65,2.5,"Diners, Breakfast & Brunch",,,148 Montague St,,11201,Brooklyn,NY
two-toms-brooklyn,Two Toms,7188758689,42,4,Italian,,,255 3rd Ave,,11215,Brooklyn,NY
hampton-inn-brooklyn-downtown-brooklyn,Hampton Inn Brooklyn,7188758800,3,3.5,Hotels,,,125 Flatbush Ave Extension,,11201,Downtown Brooklyn,NY
masala-grill-boerum-hill-2,Masala Grill,7188759200,12,4.5,Indian,,,501B Atlantic Ave,,11217,Boerum Hill,NY
no-pork-halal-kitchen-brooklyn,No Pork Halal Kitchen,7188759888,50,3.5,"Chinese, Halal",,,50 4th Ave,,11217,Brooklyn,NY
baris-pizza-staten-island,Bari's Pizza,7188760002,9,4,Pizza,,,596 Bay St,,10304,Staten Island,NY
piccolo-pinos-pizzeria-staten-island,Piccolo Pinos Pizzeria,7188765100,2,5,Pizza,,,275 Port Richmond Avenue,,10302,Staten Island,NY
monas-cuisine-clifton,Mona's Cuisine,7188766430,1,5,"Caribbean, African",,,358 Targee St,,10304,Clifton,NY
crown-palace-staten-island-2,Crown Palace,7188767888,8,4,Chinese,,,1267 Forest Ave,,10302,Staten Island,NY
miyabi-asian-fusion-staten-island,Miyabi Asian Fusion,7188768088,62,4.5,"Sushi Bars, Japanese, Thai",,,1348 Forest Ave,,10302,Staten Island,NY
call-it-a-wrap-staten-island,Call It A Wrap,7188768300,32,3.5,"Health Markets, Sandwiches, Vegetarian",,,1198 Forest Ave,,10310,Staten Island,NY
the-beer-garden-staten-island,The Beer Garden,7188768900,21,3.5,American (Traditional),,,1883 Victory Blvd,,10314,Staten Island,NY
forest-thai-cuisine-staten-island,Forest Thai Cuisine,7188769888,52,3.5,Thai,,,1211 Forest Ave,,10310,Staten Island,NY
luceys-lounge-brooklyn,Lucey's Lounge,7188771075,60,4,"Lounges, Cocktail Bars",,,475 3rd Ave,,11231,Brooklyn,NY
shogun-sushi-brooklyn,Shogun Sushi,7188772828,78,2.5,"Japanese, Sushi Bars",,,6201 11th Ave,,11219,Brooklyn,NY
bubblechai-sushi-flushing,Bubblechai Sushi,7188778588,5,4.5,"Sushi Bars, Bubble Tea, Japanese",,,43-06 Main St,,11355,Flushing,NY
city-rib-jamaica-2,City Rib,7188783599,81,3.5,"Barbeque, American (New), Southern",,,89-04 Parsons Blvd,,11432,Jamaica,NY
sweet-yummy-house-elmhurst,Sweet Yummy House,7188786603,34,3.5,Chinese,,,83-13 Broadway,,11373,Elmhurst,NY
hookahloopa-lounge-forest-hills-2,Hookahloopa Lounge,7188801050,46,3.5,"Lounges, Hookah Bars",,,107-29 Metropolitan Ave,,11375,Forest Hills,NY
ginos-pizza-new-york-2,Gino's Pizza,7188801160,7,3.5,"Italian, Pizza",,,66-75 Selfridge St,,11375,New York,NY
masala-guyanese-kitchen-new-york,Masala Guyanese Kitchen,7188801293,1,3,Caribbean,,,11602 Rockaway Blvd,,11420,New York,NY
keuka-kafe-a-wine-bar-forest-hills,Keuka Kafe a Wine Bar,7188801478,113,4.5,"American (New), Sandwiches, Wine Bars",,,112-04 Queens Blvd,,11375,Forest Hills,NY
kosher-yama-sushi-new-york,Kosher Yama Sushi,7188801750,4,3,Sushi Bars,,,81-63 Lefferts Blvd,,11415,New York,NY
amina-thai-jamaica,Amina Thai,7188801804,23,3,"Asian Fusion, Halal, Thai",,,169-22 Hillside Ave,,11432,Jamaica,NY
crown-grill-pizza-and-chicken-flushing,Crown Grill Pizza And Chicken,7188801881,4,4,"Fast Food, Chicken Wings, Pizza",,,71-12 Kissena Blvd,,11367,Flushing,NY
wafas-forest-hills-2,Wafa's,7188802055,304,4.5,"Mediterranean, Middle Eastern",,,100-05 Metropolitan Ave,,11375,Forest Hills,NY
aladdin-hookah-lounge-and-bar-richmond-hill,Aladdin Hookah Lounge and Bar,7188802692,2,5,"Hookah Bars, Lounges",,,10908 Liberty Ave,,11419,Richmond Hill,NY
sals-pizzeria-bronx,Sal's Pizzeria,7188810940,20,4,Pizza,,,3167 Bainbridge Ave,,10467,Bronx,NY
fish-n-ting-bronx,Fish N' Ting,7188816116,8,4,Caribbean,,,4063 Boston Rd,,10466,Bronx,NY
boston-roads-taco-grill-and-chinese-restaurant-bronx,Boston Road's Taco Grill & Chinese Restaurant,7188819888,1,5,Chinese,,,3483 Boston Rd,,10469,Bronx,NY
three-boys-from-italy-bronx,Three Boys From Italy,7188822009,29,4.5,Pizza,,,704 Burke Ave,,10467,Bronx,NY
wok-wok-chinese-restaurant-bronx,Wok Wok Chinese Restaurant,7188822434,3,3,Chinese,,,3412 Jerome Ave,,10467,Bronx,NY
rk-super-heros-bronx,Rk Super Heros,7188824193,1,5,Sandwiches,,,978 E Gun Hill Rd,,10469,Bronx,NY
kennedy-fried-chicken-bronx-30,Kennedy Fried Chicken,7188825080,1,4,Chicken Wings,,,3420 Boston Rd,,10469,Bronx,NY
golden-gate-ii-restaurant-bronx,Golden Gate II Restaurant,7188840077,3,1,Chinese,,,300 W 231st,,10463,Bronx,NY
mr-nicks-pizza-and-pasta-new-york,Mr. Nick's Pizza & Pasta,7188841666,21,2.5,"Italian, Pizza",,,3552 Johnson Ave,,10463,New York,NY
estrellita-poblana-v-new-york,Estrellita Poblana V,7188843825,24,4,Mexican,,,240 W 231st St,,10463,New York,NY
ya-mei-chinese-restaurant-bronx,Ya Mei Chinese Restaurant,7188843999,5,2,Chinese,,,3890 Sedgwick Ave,,10463,Bronx,NY
nonas-pizza-bronx,Nona's Pizza,7188844404,19,4,"Italian, Pizza",,,6100 Riverdale Ave,,10471,Bronx,NY
tin-marin-bronx,Tin Marin,7188844800,97,3.5,"Tapas/Small Plates, Spanish",,,3708 Riverdale Ave,,10463,Bronx,NY
nonno-tonys-bronx,Nonno Tony's,7188845700,19,3,"Italian, Food",,,554 W 235th St,,10463,Bronx,NY
foo-hing-kitchen-bronx,Foo Hing Kitchen,7188846267,3,4.5,Chinese,,,2895 Sedgwick Ave,,10468,Bronx,NY
planet-tokyo-bronx,Planet Tokyo,7188846633,24,4,Japanese,,,3532 Johnson Ave,,10463,Bronx,NY
lucky-star-bronx,Lucky Star,7188847188,1,1,Chinese,,,145 W Kingsbridge Rd,,10468,Bronx,NY
pioneer-chinese-restaurant-bronx,Pioneer Chinese Restaurant,7188848885,3,3.5,Chinese,,,223 W 231st St,,10463,Bronx,NY
planet-wings-bronx-3,Planet Wings,7188849464,16,2,"Fast Food, Chicken Wings",,,5981 Broadway,,10471,Bronx,NY
turtle-cove-golf-center-pelham-bay-park,Turtle Cove Golf Center,7188851129,17,3.5,Golf,,,1 City Island Rd,,10464,Pelham Bay Park,NY
city-island-lobster-house-bronx-2,City Island Lobster House,7188851459,124,3.5,Seafood,,,691 Bridge St,,10464,Bronx,NY
bistro-sk-bronx,Bistro SK,7188851670,39,4.5,French,,,273 City Island Ave,,10464,Bronx,NY
city-island-chinese-restaurant-bronx,City Island Chinese Restaurant,7188853775,4,3,Chinese,,,84 City Island Avenue,,10464,Bronx,NY
sugar-and-spice-city-island,Sugar & Spice,7188859229,39,4,"Bakeries, American (New)",,,536 City Island Ave,,10464,City Island,NY
tea-twitter-new-york,Tea Twitter,7188860086,14,3.5,"Taiwanese, Coffee & Tea",,,New World Mall Food Ct,13620 Roosevelt Ave,11354,New York,NY
subway-flushing-8,Subway,7188860193,2,3.5,"Sandwiches, Fast Food",,,59-16 Kissena Blvd,,11367,Flushing,NY
sansoogapsan-flushing,Sansoogapsan,7188860404,3,2.5,"Seafood, Korean",,,17104 Northern Blvd,,11358,Flushing,NY
maxin-bakery-flushing-3,Maxin Bakery,7188860666,20,4,Bakeries,,,40-06 Main St,,11354,Flushing,NY
tea-shop-168-and-bakery-flushing-2,Tea Shop 168 & Bakery,7188860689,8,3,Bakeries,,,6004 Kissena Boulevard,,11355,Flushing,NY
new-apple-chinese-restaurant-flushing,New Apple Chinese Restaurant,7188861118,4,3.5,Chinese,,,3255 Francis Lewis Blvd,,11358,Flushing,NY
johns-pizzeria-flushing,John's Pizzeria,7188861196,18,3.5,"Italian, Pizza",,,14709 45th Ave,,11355,Flushing,NY
open-karaoke-flushing,Open Karaoke,7188861301,2,4.5,Karaoke,,,40 20 149th Pl,,11354,Flushing,NY
han-shin-pocha-restaurant-flushing,Han Shin Pocha Restaurant,7188861328,22,4,Korean,,,4003 149th Pl,,11354,Flushing,NY
ricos-chicken-colombian-restaurant-flushing,Rico's Chicken Colombian Restaurant,7188861491,12,3.5,Colombian,,,146-04 45th Ave,,11355,Flushing,NY
lucky-hand-pull-noodle-house-flushing,Lucky Hand Pull Noodle House,7188861516,6,3.5,Chinese,,,46-22 Kissena Blvd,,11355,Flushing,NY
88-canteen-flushing,88 Canteen,7188861555,39,3,"Taiwanese, Bakeries",,,58-46 Main St,,11355,Flushing,NY
yi-jia-chinese-restaurant-flushing,Yi Jia Chinese Restaurant,7188861558,12,3,Chinese,,,46-26 Kissena Blvd,,11355,Flushing,NY
quickly-flushing-2,Quickly,7188861711,111,3.5,Coffee & Tea,,,136-49 Roosevelt Ave,,11354,Flushing,NY
tasty-house-18-flushing-4,Tasty House 18,7188861833,40,3.5,"Chinese, Coffee & Tea, Bakeries",,,44-12 Kissena Blvd,,11355,Flushing,NY
tonys-asia-flushing,Tony's Asia,7188862060,10,3,"Chinese, Japanese, Thai",,,29-30A Union St,,11354,Flushing,NY
mask-hotpot-galatea-flushing,Mask Hotpot Galatea,7188862130,1,5,Bubble Tea,,,136-20 Roosevelt Ave,,11354,Flushing,NY
new-super-snack-flushing,New Super Snack,7188862294,7,3,Asian Fusion,,,4128 Main St,,11355,Flushing,NY
mogu-sushi-flushing,Mogu Sushi,7188862618,141,4,"Sushi Bars, Japanese",,,13322 39th Ave,,11354,Flushing,NY
da-jing-nan-bei-queens,Da Jing Nan Bei,7188862676,2,4.5,Chinese,,,46-20 Kissena Blvd,,11355,Queens,NY
dado-fish-restaurant-flushing,Dado Fish Restaurant,7188862737,5,4.5,"Japanese, Korean",,,149-20 41st Ave,,11355,Flushing,NY
zebra-lounge-flushing,Zebra Lounge,7188863026,47,4.5,"Lounges, Karaoke, Asian Fusion",,,35-06 Farrington St,,11354,Flushing,NY
bobs-discount-furniture-queens,Bob's Discount Furniture,7188863127,35,2,Furniture Stores,,,131-07 40th Rd,Ste C311,11354,Queens,NY
red-mountain-noodle-house-flushing,Red Mountain Noodle House,7188863222,20,4,Chinese,,,44-13 Kissena Blvd,,11355,Flushing,NY
taipan-snack-flushing,Taipan Snack,7188863266,17,2.5,"Bakeries, Coffee & Tea",,,39-01 Main St,,11354,Flushing,NY
kulu-desserts-flushing,Kulu Desserts,7188863302,56,3,Desserts,,,37-06 Prince St,,11354,Flushing,NY
shi-li-xiang-new-york,Shi Li Xiang,7188863382,3,1.5,Chinese,,,133-58 41 Ave,,11354,New York,NY
the-one-boutique-hotel-queens,The One Boutique Hotel,7188863555,6,4,Hotels,,,137-72 Northern Blvd,,11354,Queens,NY
yi-lan-halal-restaurant-flushing,Yi Lan Halal Restaurant,7188863622,21,3,"Chinese, Halal",,,42-79A Main St,,11355,Flushing,NY
the-buffet-flushing,The Buffet,7188863722,217,3.5,"Buffets, Sushi Bars, Seafood",,,20-07 127th St,4th Fl,11356,Flushing,NY
mexican-trail-fast-food-flushing,Mexican Trail Fast Food,7188863778,19,3.5,Mexican,,,20-07 127th St,,11356,Flushing,NY
northern-sushi-and-sashimi-flushing,Northern Sushi & Sashimi,7188864123,16,4.5,"Seafood Markets, Ethnic Food",,,15314 Northern Blvd,,11354,Flushing,NY
prince-noodle-house-flushing,Prince Noodle House,7188865595,39,3,Szechuan,,,37-17 Prince St,Unit A,11354,Flushing,NY
mr-chans-restaurant-flushing,Mr Chan's Restaurant,7188865666,10,3,"Chinese, Thai",,,3021 Stratton St,,11354,Flushing,NY
popeyes-flushing-2,Popeye's,7188865836,18,4,Fast Food,,,40-06 Main St,,11354,Flushing,NY
corner-28-flushing-2,Corner 28,7188866628,4,3.5,Chinese,,,137-28 40th Rd,,11354,Flushing,NY
hanyang-sushi-express-flushing,Hanyang Sushi Express,7188866678,1,1,Restaurants,,,15051 Northern Boulevard,,11354,Flushing,NY
yee-mei-fong-taiwan-bakery-flushing-2,Yee Mei Fong Taiwan Bakery,7188866820,47,3,Bakeries,,,135-38 Roosevelt Ave,,11354,Flushing,NY
diy-billards-and-lounge-queens,DIY Billards & Lounge,7188866999,10,3.5,"Pool Halls, Lounges",,,36-21 Prince St,,11354,Queens,NY
las-perlas-salvadorian-restaurant-flushing,Las Perlas Salvadorian Restaurant,7188867363,4,4.5,American (New),,,16008 46th Ave,,11358,Flushing,NY
zebra-lounge-2-flushing,Zebra Lounge 2,7188867366,105,4,"Lounges, Karaoke, Taiwanese",,,136-11 38th Ave,,11354,Flushing,NY
hot-point-pot-flushing,Hot Point Pot,7188867711,12,3.5,"Chinese, Hot Pot",,,136-72 Roosevelt Ave,1st Fl,11354,Flushing,NY
sukarak-flushing,Sukarak,7188868100,15,3.5,Korean,,,156-28 Northern Blvd,,11354,Flushing,NY
dong-yi-feng-good-kitchen-seafood-restaurant-flushing,Dong Yi Feng - Good Kitchen Seafood Restaurant,7188868233,168,3.5,"Dim Sum, Seafood, Cantonese",,,135-29 37th Ave,,11354,Flushing,NY
first-hot-pot-queens,First Hot Pot,7188868281,11,2.5,"Chinese, Buffets",,,4345 Main St,,11355,Queens,NY
mapo-bbq-murray-hill,Mapo BBQ,7188868292,215,4,"Korean, Barbeque",,,41st Ave & 149th Pl,,11355,Murray Hill,NY
feng-mao-bbq-flushing,Feng Mao BBQ,7188868322,16,3.5,Chinese,,,37-14 Main St,,11354,Flushing,NY
