id,name,phone,review_count,rating,display_address,postal_code,categories,longitude,latitude
mist-harlem-manhattan,MIST Harlem,2128286478,13,3.5,"46 West 116th St, Harlem, Manhattan, NY 10026",10026,"Music Venues, Cinema",-73.94854,40.801228
cafe-212-manhattan,Cafe 212,,1,3,"Lerner Hall, Columbia University, Harlem, Manhattan, NY 10027",10027,Restaurants,-73.95319366,40.81290817
john-jay-dining-hall-new-york,John Jay Dining Hall,2128547162,6,3,"Columbia University, 515 W 114th St, Harlem, New York, NY 10027",10027,American (Traditional),-73.9624252,40.8058434
mcdonalds-manhattan-71,McDonald's,2123693791,2,1,"1997 3rd Ave, East Harlem, Manhattan, NY 10029",10029,"Fast Food, Burgers",-73.94265,40.793812
applebees-new-york-3,Applebee's,6467836400,59,2,"1 W 125th St, Harlem, New York, NY 10027",10027,"American (Traditional), Burgers, Sports Bars",-73.9421921,40.8065567
kfc-new-york-9,KFC,2124230599,7,3.5,"1922 3rd Ave, East Harlem, New York, NY 10029",10029,Fast Food,-73.9450989,40.7915497
dominos-pizza-new-york-16,Domino's Pizza,2128310300,4,3,"1993 3rd Ave, East Harlem, New York, NY 10029",10029,"Pizza, Chicken Wings, Sandwiches",-73.942726,40.793716
paco-lopez-tortas-manhattan,Paco Lopez Tortas,2128760700,1,4,"2133 Third Ave, East Harlem, Manhattan, NY 10029",10029,Mexican,-73.939415,40.798203
2040-deli-new-york,2040 Deli,2128312538,3,2.5,"2040 5th Avenue, Harlem, New York, NY 10035",10035,"Delis, Sandwiches",-73.942131,40.807121
original-jns-pizza-new-york,Original JNS Pizza,2124260415,5,3.5,"2032 Lexington Ave, East Harlem, New York, NY 10035",10035,Pizza,-73.93809021,40.80354586
wendys-new-york-17,Wendy's,2129964020,10,2.5,"2123 3rd Ave, East Harlem, New York, NY 10029",10029,"Burgers, Fast Food",-73.9399872,40.7977028
taqueria-guadalupe-new-york,Taqueria Guadalupe,2128286520,12,2,"1743 Lexington Ave, East Harlem, New York, NY 10029",10029,Mexican,-73.944916,40.793709
san-francisco-de-assis-restaurant-corporation-new-york,San Francisco De Assis Restaurant Corporation,2124274440,14,3,"1779 Lexington Ave, East Harlem, New York, NY 10029",10029,Mexican,-73.944038,40.794895
oasis-gourmet-deli-new-york,Oasis Gourmet Deli,2128282822,1,4,"1966 Madison Ave, East Harlem, New York, NY 10035",10035,"Delis, Convenience Stores",-73.9403656,40.8063967
unicafé-manhattan-2,UniCafé,2126621000,23,2.5,"2937 Broadway, Morningside Heights, Manhattan, NY 10025",10025,Italian,-73.9647293,40.8072968
fried-chicken-shack-new-york,Fried Chicken Shack,2124104444,1,1,"165 E 106th St, East Harlem, New York, NY 10029",10029,Chicken Wings,-73.945129,40.792076
bungalow-lounge-new-york,Bungalow Lounge,2122221922,2,2,"2367 Frederick Douglass Blvd, Harlem, New York, NY 10027",10027,"American (New), Lounges",-73.950439,40.811684
vegenation-manhattan,Vegenation,,1,2,"W 115th St and Broadway, Morningside Heights, Manhattan, NY 10027",10027,"Indian, Street Vendors, Pakistani",-73.96429002,40.80730028
ajanta-new-york,Ajanta,2123166776,77,3,"1237 Amsterdam Ave, Morningside Heights, New York, NY 10027",10027,Indian,-73.95879284,40.80982089
el-paso-restaurante-mexicano-new-york-4,El Paso Restaurante Mexicano,2128313104,1,3,"1643 Lexington Ave, East Harlem, New York, NY 10029",10029,Mexican,-73.947075,40.790665
restaurant-aguirre-new-york,Restaurant Aguirre,2123690141,1,3,"2126 2nd Ave, East Harlem, New York, NY 10029",10029,Restaurants,-73.940582,40.792664
spice-hut-indian-restaurant-new-york,Spice Hut Indian Restaurant,6464765853,5,3,"2172 2nd Ave, East Harlem, New York, NY 10029",10029,Indian,-73.939529,40.794098
mi-casita-restaurant-new-york,Mi Casita Restaurant,2122343331,8,2.5,"1484 Amsterdam Ave, Harlem, New York, NY 10031",10031,"Soup, Mexican",-73.953331,40.817951
uptown-pizza-new-york,Uptown Pizza,2128762033,1,1,"104 E 121st St, East Harlem, New York, NY 10035",10035,Pizza,-73.94054443,40.80229193
dominos-pizza-new-york-5,Domino's Pizza,2122803200,13,3,"409 W 125th St, Harlem, New York, NY 10027",10027,"Pizza, Chicken Wings, Sandwiches",-73.954384,40.811848
mcdonalds-manhattan-72,McDonald's,2126622965,5,3,"600 W 125th St, Harlem, Manhattan, NY 10027",10027,"Fast Food, Burgers",-73.95850182,40.81584781
evergreen-asian-cuisine-chinese-and-mexican-restaurant-new-york,Evergreen Asian Cuisine Chinese & Mexican Restaurant,9174925322,11,3,"1571 Lexington Ave, East Harlem, New York, NY 10029",10029,"Chinese, Mexican",-73.948517,40.788677
blimpie-new-york-5,Blimpie,2128653051,6,2,"273 W 125th St, Harlem, New York, NY 10027",10027,Sandwiches,-73.9506836,40.8101158
el-garden-manhattan,El Garden,2124260271,1,1,"2026 Second Avenue, East Harlem, Manhattan, NY 10029",10029,Mexican,-73.94298553,40.78936005
ocean-chinese-restaurant-new-york,Ocean Chinese Restaurant,2122899293,2,1.5,"393 Malcolm X Blvd, Harlem, New York, NY 10027",10027,Chinese,-73.9435577,40.8107872
happy-wok-new-york,Happy Wok,2128289666,4,2.5,"2033 1st Ave, East Harlem, New York, NY 10029",10029,Chinese,-73.9409332,40.7889595
little-harlem-fried-chicken-new-york,Little Harlem Fried Chicken,2126900389,3,2.5,"2261 Adam Clayton Powell Jr Blvd, Harlem, New York, NY 10030",10030,"Chicken Wings, Burgers, Pizza",-73.9445094,40.81398167
celebrity-seafood-new-york,Celebrity Seafood,2122832651,1,3,"2492 8th Ave, Harlem, New York, NY 10030",10030,Seafood,-73.947052,40.815231
fa-shing-restaurant-manhattan,Fa Shing Restaurant,2124230760,1,3,"2107 3rd Ave, East Harlem, Manhattan, NY 10029",10029,Restaurants,-73.940125,40.797295
mama-mia-chicken-and-pizza-new-york,Mama Mia Chicken & Pizza,6466885025,1,3,"2243 1st Ave, East Harlem, New York, NY 10029",10029,"American (Traditional), Pizza",-73.936035,40.795628
1743-lexington-restaurant-manhattan,1743 Lexington Restaurant,2123694161,1,5,"1743 Lexington Ave, East Harlem, Manhattan, NY 10029",10029,"Ethnic Food, Spanish",-73.944916,40.793709
just-wingin-it-new-york-2,Just Wingin It,2122226576,6,3,"2190 Frederick Douglas Jr. Blvd, New York, NY 10026",10026,Chicken Wings,-73.95405579,40.80570602
neapolitan-express-new-york,Neapolitan Express,8888288199,22,3,"East Harlem, New York, NY 10029",10029,"Food Trucks, Italian, Pizza",-73.94332123,40.7917099
fatty-burger-new-york,Fatty Burger,2123482800,17,2,"2409 2nd Ave, East Harlem, New York, NY 10035",10035,"Burgers, Pizza",-73.9344242,40.8018929
burger-king-new-york-19,Burger King,2125346550,2,2,"1886 3rd Ave, East Harlem, New York, NY 10029",10029,"Hot Dogs, Burgers",-73.94577,40.790531
the-ice-cream-truck-manhattan,The Ice Cream Truck,,1,1,"East Harlem, East Harlem, Manhattan, NY 10029",10029,Food Stands,-73.94332123,40.7917099
four-star-deli-new-york,Four Star Deli,2123161942,1,4,"467 W 125th St, Harlem, New York, NY 10027",10027,Delis,-73.9557571,40.8132706
little-sicily-pizza-new-york,Little Sicily Pizza,2123488200,10,2.5,"245 E 124th St, East Harlem, New York, NY 10035",10035,Pizza,-73.934456,40.802483
oriental-palace-restaurant-new-york,Oriental Palace Restaurant,2125346087,3,3,"1728 Madison Ave, East Harlem, New York, NY 10029",10029,"Chinese, Fast Food",-73.9459534,40.7987137
seven-seas-deli-grocery-new-york,Seven Seas Deli Grocery,,2,4.5,"2528 Frederick Douglass Blvd, Harlem, New York, NY 10027",10027,"Delis, Grocery",-73.94665048,40.81626691
b-m-deli-and-grocery-new-york,B.M. Deli & Grocery,2128313008,2,1,"1916 3rd Ave, East Harlem, New York, NY 10029",10029,"Grocery, Delis",-73.945137,40.791489
the-new-king-deli-grocery-corp-new-york,The New King Deli Grocery Corp,2123484089,1,4,"23 E 115th St Frnt 1, East Harlem, New York, NY 10029",10029,"Delis, Sandwiches",-73.94332123,40.7917099
chuck-e-cheeses-new-york,Chuck E. Cheese's,2122229522,18,2,"280 Saint Nicholas Ave, 2nd Fl, Harlem, New York, NY 10027",10027,"Pizza, Cheesesteaks",-73.952095,40.810062
papa-johns-pizza-new-york-18,Papa John's Pizza,2126657900,2,1,"2050 Frederick Douglass Blvd, Harlem, New York, NY 10026",10026,Pizza,-73.95755969,40.80132768
uni-one-gourmet-deli-new-york,Uni One Gourmet Deli,2122800214,5,3,"3153 Broadway, Ste 1, Harlem, New York, NY 10027",10027,Delis,-73.9595871,40.81461334
little-caesars-pizza-new-york-2,Little Caesar's Pizza,2128700003,1,5,"377 W 125th St, Harlem, New York, NY 10027",10027,Pizza,-73.953476,40.81142
delicious-inc-chinese-restaurant-new-york,Delicious Inc. Chinese Restaurant,2129966931,2,2.5,"1974-A 2nd Ave, East Harlem, New York, NY 10029",10029,Chinese,-73.9444213,40.7876572
grill-works-new-york,Grill Works,2127222406,4,3.5,"1974 2nd Ave, East Harlem, New York, NY 10029",10029,Pizza,-73.944267,40.787601
new-good-taste-ii-chinese-restaurant-new-york,New Good Taste II Chinese Restaurant,2123690788,2,4,"1974 2nd Avenue, East Harlem, New York, NY 10029",10029,Restaurants,-73.944267,40.787601
indo-pak-halal-restaurant-new-york,Indo Pak Halal Restaurant,2129878150,18,3.5,"2173 2nd Ave, East Harlem, New York, NY 10029",10029,"Indian, Pakistani, Halal",-73.94031644,40.79347367
pizza-and-french-taste-corp-new-york,Pizza and French Taste Corp,,3,3.5,"2021 Lexington Ave, Ste 2, East Harlem, New York, NY 10035",10035,Pizza,-73.9383545,40.8028069
kennedy-fried-chicken-new-york-3,Kennedy Fried Chicken,2124231011,2,3.5,"2041 1st Avenue, East Harlem, New York, NY 10029",10029,Restaurants,-73.940666,40.789352
just-another-deli-new-york-2,Just Another Deli,2128311754,3,2.5,"1414 Madison Ave, East Harlem, New York, NY 10029",10029,Delis,-73.9535522,40.7885513
great-wall-new-york,Great Wall,2124264888,3,4.5,"2234 1st Ave, East Harlem, New York, NY 10029",10029,Chinese,-73.935684,40.795063
checkers-new-york-4,Checkers,2122221499,11,3,"567 W 125th St, Harlem, New York, NY 10027",10027,Fast Food,-73.9577408,40.8155403
china-wok-new-york-2,China Wok,2122814188,4,3.5,"454-A Lenox Ave, Harlem, New York, NY 10037",10037,Chinese,-73.94189022,40.81249975
burger-king-manhattan-3,Burger King,2122224333,10,3,"130 W 125th St, Harlem, Manhattan, NY 10027",10027,Burgers,-73.9471283,40.8083115
w-xyz-bar-new-york,W XYZ Bar,2127494000,25,3.5,"W Aloft Harlem, 2296 Frederick Douglass Blvd, Harlem, New York, NY 10027",10027,Lounges,-73.951537,40.809116
china-moon-new-york-3,China Moon,2124276540,2,1,"1946 1st Ave, East Harlem, New York, NY 10029",10029,Chinese,-73.94266739,40.78597069
magic-table-new-york,Magic Table,,2,2.5,"101st St & Lexington Ave, East Harlem, New York, NY 10029",10029,Breakfast & Brunch,-73.94859977,40.78905992
azals-deli-new-york,Azal's Deli,2122342727,1,2,"2480 Frederick Douglass Blvd, Harlem, New York, NY 10027",10027,"Delis, Sandwiches",-73.94765429,40.81489161
strawberry-restaurants-new-york-2,Strawberry Restaurants,2122812480,2,2.5,"270 W 135th St, Harlem, New York, NY 10030",10030,Caribbean,-73.94578077,40.81613883
shrine-new-york,Shrine,2126907807,122,4,"2271 Adam Clayton Powell Blvd, Harlem, New York, NY 10030",10030,"Bars, Music Venues",-73.9441757,40.8142357
sushi-express-new-york,Sushi Express,2129221311,9,3.5,"230 Park Ave, East Harlem, New York, NY 10169",10169,Sushi Bars,-73.9760513,40.7547989
mj-pizza-new-york,MJ Pizza,2129962866,6,2.5,"1976 1st Ave, East Harlem, New York, NY 10029",10029,Pizza,-73.94244812,40.7862778
the-l-lounge-new-york,The L Lounge,2129611010,35,3.5,"301 W 115th St, Harlem, New York, NY 10026",10026,Lounges,-73.956024,40.804016
las-panteras-negras-new-york,Las Panteras Negras,9174927730,4,2.5,"2130 2nd Ave Frnt, East Harlem, New York, NY 10029",10029,Mexican,-73.940498,40.792782
healthier-choices-inc-new-york,"Healthier Choices, Inc.",2124275500,8,2.5,"2107 1st Ave, East Harlem, New York, NY 10029",10029,Ethnic Food,-73.93896174,40.79117417
papa-johns-new-york-16,Papa Johns,2123607177,2,2,"2119 1st Ave, East Harlem, New York, NY 10029",10029,Pizza,-73.9390411,40.7915916
eastside-goumet-deli-incorporated-new-york,Eastside Goumet Deli Incorporated,2128311519,4,2,"1862 3rd Ave, East Harlem, New York, NY 10029",10029,"Delis, Sandwiches",-73.9465103,40.7896004
passione-ristorante-new-york,Passione Ristorante,2127227850,10,3,"1590 Lexington Ave, East Harlem, New York, NY 10029",10029,"Pizza, Italian",-73.948746,40.789284
gran-piatto-d-oro-new-york,Gran Piatto D' oro,2127222161,28,3,"1429 5th Avenue, East Harlem, New York, NY 10035",10035,"Italian, Sandwiches",-73.9450684,40.8018857
7th-ave-deli-grocery-new-york,7th Ave Deli Grocery,2122341344,1,5,"2299 Adam Clayton Powell Jr Blvd Frnt Frnt, Harlem, New York, NY 10030",10030,"Grocery, Restaurants",-73.9436035,40.8150177
island-spice-kitchen-new-york,Island Spice Kitchen,2128315354,8,3,"172 E 118th St, East Harlem, New York, NY 10035",10035,Caribbean,-73.9393692,40.7992287
maharaja-palace-new-york,Maharaja Palace,2127228413,80,3,"1350 Madison Ave, Upper East Side, New York, NY 10128",10128,Indian,-73.9547406,40.7864752
alzyadi-deli-and-grocery-new-york,Alzyadi Deli and Grocery,,1,4,"2173 Adam Clayton Powell Ave, Harlem, New York, NY 10027",10027,"Delis, Convenience Stores",-73.94649424,40.81124313
shatha-deli-and-grocery-new-york,Shatha Deli & Grocery,2122348530,1,3,"2310 Adam Clayton Powell Jr Blvd, Harlem, New York, NY 10030",10030,"Delis, Sandwiches",-73.943741,40.81596
titos-pizzeria-and-restaurant-new-york,Tito's Pizzeria and Restaurant,2127221792,1,3,"2049 2nd Ave, East Harlem, New York, NY 10029",10029,"Pizza, Italian",-73.9431305,40.7901993
presidential-pizza-new-york,Presidential Pizza,2122227744,22,2,"357 W 125th St, Harlem, New York, NY 10027",10027,Pizza,-73.9528732,40.8110428
taco-bell-new-york-37,Taco Bell,6466843200,9,2.5,"1884 Third Ave, East Harlem, New York, NY 10029",10029,"Fast Food, Tex-Mex, Mexican",-73.94577,40.79034
fresh-burger-new-york,Fresh Burger,2122897700,10,2,"1546 Madison Ave, East Harlem, New York, NY 10029",10029,Burgers,-73.950417,40.792801
kentucky-fried-chicken-manhattan-2,Kentucky Fried Chicken,,1,4,"2753 Broadway, Manhattan Valley, Manhattan, NY 10025",10025,Fast Food,-73.96833,40.801304
subway-new-york-162,Subway,2122802180,1,5,"971 Amsterdam Ave, Manhattan Valley, New York, NY 10025",10025,"Sandwiches, Fast Food",-73.9649071,40.8014171
subway-new-york-80,Subway,2124262070,1,1,"1873 2nd Ave, Upper East Side, New York, NY 10029",10029,"Fast Food, Sandwiches",-73.947121,40.784763
subway-new-york-5,Subway,2129610632,2,2.5,"2699 Broadway, Manhattan Valley, New York, NY 10025",10025,"Sandwiches, Fast Food",-73.96877937,40.79905115
108-mini-cafe-new-york,108 Mini Cafe,2126620445,1,3,"196 W 108th St, Manhattan Valley, New York, NY 10025",10025,"Caribbean, Ethnic Food",-73.9645386,40.8015099
la-hacienda-new-york,La Hacienda,2129871617,2,2.5,"219 E 116th St, East Harlem, New York, NY 10029",10029,Mexican,-73.938957,40.797813
pomodoro-fort-lee,Pomodoro,2012240800,64,4,"795 Abbott Blvd, Fort Lee, NJ 07024",07024,Italian,-73.98263298,40.8310841
beyoglu-grill-cliffside-park,Beyoglu Grill,2019458661,46,4,"703 Anderson Ave, Cliffside Park, NJ 07010",07010,Mediterranean,-73.986595,40.828838
la-vecchia-napoli-edgewater,La Vecchia Napoli,2019416799,34,3.5,"2 Hilliard Ave, Ste 2, Edgewater, NJ 07020",07020,Italian,-73.974297,40.825962
that-fondue-place-edgewater,That Fondue Place,2019698005,95,3,"934 River Rd, Edgewater, NJ 07020",07020,Fondue,-73.973671,40.8269348
simit-and-smith-cliffside-park,Simit And Smith,2016990320,21,4,"721 Anderson Ave, Cliffside Park, NJ 07010",07010,"Bakeries, Coffee & Tea, Breakfast & Brunch",-73.98619843,40.82936859
354-steakhouse-cliffside-park,354 Steakhouse,2019410499,37,4,"354 Lawton Ave, Cliffside Park, NJ 07010",07010,"Steakhouses, Cuban",-73.9874802,40.8277092
havanas-cuban-cafe-edgewater,Havana's Cuban Cafe,2018862100,34,3,"824 River Rd, Edgewater, NJ 07020",07020,Cuban,-73.9760437,40.8235703
kabob-on-the-cliff-cliffside-park,Kabob On the Cliff,2019418010,23,3.5,"657 Palisade Ave, Cliffside Park, NJ 07010",07010,"Persian/Iranian, Food Delivery Services",-73.98385674,40.82481645
brownstone-pancake-factory-edgewater,Brownstone Pancake Factory,2019454800,33,3,"860 River Rd, Edgewater, NJ 07020",07020,"Breakfast & Brunch, Diners",-73.975471,40.824585
bada-story-fort-lee,Bada Story,,18,3.5,"799 Abbott Blvd, Fort Lee, NJ 07024",07024,Korean,-73.9827118,40.8312302
lada-cafe-cliffside-park,Lada Cafe,2018408088,17,4,"520 Anderson Ave, Cliffside Park, NJ 07010",07010,Russian,-73.989937,40.822128
toya-japanese-cliffside-park,Toya Japanese,2019175532,14,3.5,"498 Anderson Ave, Cliffside Park, NJ 07010",07010,Japanese,-73.990303,40.8215714
espositos-park-cafe-cliffside-park,Esposito's Park Cafe,2013132441,26,4,"790 Anderson Ave, Cliffside Park, NJ 07010",07010,American (Traditional),-73.9846115,40.8316193
shinpo-bento-cliffside-park,Shinpo Bento,2018409962,17,3.5,"606 Anderson Ave, Cliffside Park, NJ 07010",07010,"Japanese, Asian Fusion, Sushi Bars",-73.988007,40.824738
hirams-roadstand-fort-lee,Hiram's Roadstand,2015929602,154,4,"1345 Palisade Ave, Fort Lee, NJ 07024",07024,"American (Traditional), Hot Dogs",-73.9747314,40.8417892
piccolo-gastronomia-italiana-ridgefield,Piccolo Gastronomia Italiana,2013130200,18,4.5,"484 Bergen Blvd, Ridgefield, NJ 07657",07657,"Delis, Grocery, Ethnic Food",-73.9970932,40.8244591
taste-1080-fort-lee,Taste 1080,2019691080,21,4,"1296 Palisade Ave, Fort Lee, NJ 07024",07024,"Korean, Barbeque",-73.9757919,40.8399391
shiki-edgewater,Shiki,2019419113,1,5,"Mitsuwa Marketplace, 595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.979897,40.816238
the-big-red-tomato-fort-lee,The Big Red Tomato,2012246500,115,3.5,"1205 Anderson Ave, Fort Lee, NJ 07024",07024,"Pizza, Italian",-73.98167878,40.83928898
tast-fort-lee-2,tast,2013138278,86,3.5,"1224 Anderson Ave, Fort Lee, NJ 07024",07024,"Juice Bars & Smoothies, Burgers, Salad",-73.981088,40.840145
yia-yas-pizza-fort-lee-2,Yia Ya's Pizza,2012243070,16,4,"807 Abbott Blvd, Fort Lee, NJ 07024",07024,"Pizza, Italian",-73.98247173,40.83156004
kaname-restaurant-cliffside-park,Kaname Restaurant,2018860080,17,3,"783 Palisade Ave, Cliffside Park, NJ 07010",07010,"Sushi Bars, Japanese",-73.980537,40.829063
mitsuwa-marketplace-edgewater,Mitsuwa Marketplace,2019419113,839,4.5,"595 River Rd, Edgewater, NJ 07020",07020,"Grocery, Ethnic Food",-73.979897,40.816238
ramen-tatsuno-ya-edgewater,Ramen Tatsuno-ya,2019419113,1,5,"Mitsuwa Marketplace, 595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.979897,40.816238
szechun-express-cliffside-park-2,Szechun Express,2019415947,4,4.5,"639 Palisade Ave, Cliffside Park, NJ 07010",07010,Chinese,-73.98444491,40.82439958
zen-zen-barbecue-fairview,Zen Zen Barbecue,2018401820,68,3.5,"356 Bergen Blvd, Fairview, NJ 07022",07022,"Korean, Japanese",-73.999107,40.821278
sarges-subs-cliffside-park,Sarge's Subs,,12,3.5,"451 Palisade Ave, Cliffside Park, NJ 07010",07010,Sandwiches,-73.98905109,40.81989209
istanbul-borek-and-kebab-cliffside-park,Istanbul Borek & Kebab,2019455055,19,4,"360 Lawton Ave, Cliffside Park, NJ 07010",07010,"Turkish, Bakeries",-73.98752808,40.82784948
pebble-beach-pub-cliffside-park,Pebble Beach Pub,2019451611,8,4,"658 Anderson Ave, Cliffside Park, NJ 07010",07010,"Dive Bars, Sports Bars, American (New)",-73.986908,40.826515
oishinbo-edgewater,Oishinbo,2019417622,41,3.5,"595 River Rd, Edgewater, NJ 07020",07020,"Japanese, Desserts",-73.979897,40.816238
tanaka-shoten-edgewater,Tanaka Shoten,2019419113,1,5,"Mitsuwa Marketplace, 595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.9801204,40.8162452
its-greek-to-me-cliffside-park,It's Greek To Me,2019455447,31,3,"352 Anderson Ave, Ste B, Cliffside Park, NJ 07010",07010,Greek,-73.993179,40.818195
ibo-iskender-and-grill-cliffside-park,Ibo Iskender & Grill,2019416650,7,4,"442 Anderson Avenue, Cliffside Park, NJ 07010",07010,"Turkish, Desserts, Ethnic Food",-73.991165,40.820559
gotham-city-diner-ridgefield,Gotham City Diner,2019435664,94,3,"550 Bergen Blvd, Ridgefield, NJ 07657",07657,Diners,-73.995743,40.826332
doner-kebab-house-cliffside-park,Doner Kebab House,2019454222,13,3.5,"430 Anderson Ave, Cliffside Park, NJ 07010",07010,"Turkish, Mediterranean",-73.99166398,40.8203499
sushi-palace-cliffside-park,Sushi Palace,2019414166,14,3.5,"692 Anderson Ave, Cliffside Park, NJ 07010",07010,"Sushi Bars, Japanese, Seafood",-73.986366,40.828011
king-hong-restaurant-fort-lee,King Hong Restaurant,2012248807,28,4,"1230 Anderson Ave, Fort Lee, NJ 07024",07024,Chinese,-73.98106925,40.84026933
tokyo-hanten-edgewater,Tokyo Hanten,2019419113,38,3.5,"Mitsuwa Marketplace, 595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.979897,40.816238
izakaya-maru-cliffside-park,Izakaya Maru,2019452075,9,3.5,"631 Anderson Ave, Cliffside Park, NJ 07010",07010,"Dive Bars, Korean, Tapas Bars",-73.9879,40.825771
china-king-restaurant-edgewater,China King Restaurant,2018868088,6,2.5,"1026 River Rd, Edgewater, NJ 07020",07020,Chinese,-73.9720993,40.8297882
kamome-diner-edgewater,Kamome Diner,,1,4,"595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.9801204,40.8162452
fairview-bbq-fairview,Fairview BBQ,2019415250,10,4,"39 Anderson Ave, Fairview, NJ 07022",07022,Barbeque,-74.0004272,40.8111916
hiranoya-edgewater,Hiranoya,2019419113,1,4,"Mitsuwa Marketplace, 595 River Rd, Edgewater, NJ 07020",07020,Japanese,-73.979897,40.816238
noches-de-colombia-fairview,Noches De Colombia,2018408428,73,4,"172 Broad Ave, Fairview, NJ 07022",07022,Latin American,-74.007622,40.820496
donnagios-pizzeria-cliffside-park,Donnagio's Pizzeria,2019410077,15,3,"694 Anderson Ave, Cliffside Park, NJ 07010",07010,Pizza,-73.98632,40.828075
park-bistro-cliffside-park-2,Park Bistro,2013664047,5,2.5,"700 Palisadium Dr, Cliffside Park, NJ 07010",07010,"Cafes, Steakhouses",-73.977501,40.827599
ito-en-edgewater-2,Ito En,2019411301,21,4,"595 River Rd, Edgewater, NJ 07020",07020,"Coffee & Tea, Cafes",-73.979897,40.816238
kinara-edgewater,Kinara,2013130555,96,3.5,"880 River Rd, Edgewater, NJ 07020",07020,Indian,-73.974945,40.825344
il-turco-the-turk-cliffside-park,IL TURCO The Turk,2019415911,2,4,"633 Anderson Ave, Cliffside Park, NJ 07010",07010,"Turkish, Greek, Mediterranean",-73.98773189,40.82566661
mcdonalds-edgewater-2,McDonald's,,12,2,"555 River Ave, Edgewater, NJ 07020",07020,"Fast Food, Burgers",-73.98388222,40.81352238
bar-one-public-house-fairview,Bar One Public House,2019412271,12,4.5,"560 Fairview Ave, Fairview, NJ 07022",07022,"Sports Bars, Burgers",-74.0043564,40.8162994
union-bar-and-restaurant-cliffside-park,Union Bar & Restaurant,2019416600,3,3.5,"671 Palisades Ave, Cliffside Park, NJ 07010",07010,"Bars, Asian Fusion",-73.9832163,40.8252064
boulevard-diner-north-bergen,Boulevard Diner,2018612006,30,3.5,"9201 Bergen Blvd, North Bergen, NJ 07047",07047,Diners,-74.0046234,40.8114395
cafe-divan-cliffside-park,Cafe Divan,2019432476,7,4,"671 Palisade Ave, Cliffside Park, NJ 07010",07010,Turkish,-73.9833131,40.8252561
china-garden-cliffside-park-cliffside-park,China Garden Cliffside Park,2019415750,5,3,"352 Anderson Ave, Cliffside Park, NJ 07010",07010,Chinese,-73.993179,40.818195
sonsonate-cliffside-park,Sonsonate,2018400974,2,4,"100 Palisade Ave, Cliffside Park, NJ 07010",07010,Salvadoran,-73.9947128,40.8082314
bistro-du-saigon-fort-lee-2,Bistro Du Saigon,2015920100,61,4,"168 Main St, Fort Lee, NJ 07024",07024,"Vietnamese, Asian Fusion",-73.96855406,40.85091636
tang-maru-palisades-park-2,Tang Maru,2014828744,19,4.5,"500 10th St, Palisades Park, NJ 07650",07650,Korean,-73.98459133,40.84720847
prime-and-beyond-fort-lee,Prime & Beyond,2014610033,129,4,"501 Main St, Fort Lee, NJ 07024",07024,"Steakhouses, Korean",-73.9779282,40.855999
the-tea-bar-fort-lee,The Tea Bar,2019443102,55,4,"1636 Palisade Ave, Ste 4, Fort Lee, NJ 07024",07024,"Cafes, American (New), Korean",-73.9683075,40.8499489
so-moon-nan-jip-palisades-park,So Moon Nan Jip,2019443998,248,4,"238 Broad Ave, Palisades Park, NJ 07650",07650,Korean,-73.99867594,40.84668048
new-york-wing-factory-fort-lee,New York Wing Factory,2014828456,129,3.5,"1642 Schlosser St, Fort Lee, NJ 07024",07024,"Sports Bars, Gastropubs, American (New)",-73.9701416,40.8501915
le-moulin-a-cafe-new-york,Le Moulin a Cafe,2122885088,169,4,"1439 York Ave, Upper East Side, New York, NY 10075",10075,"French, Cafes, Desserts",-73.9518043,40.7697981
you-chun-palisades-park,You Chun,2013631950,66,4,"135 Broad Ave, Palisades Park, NJ 07650",07650,Korean,-74.0000229,40.8454094
two-lizards-mexican-bar-and-grill-new-york,Two Lizards Mexican Bar & Grill,2127342447,135,4,"1365 1st Ave, Upper East Side, New York, NY 10021",10021,Mexican,-73.955605,40.768826
asahi-japanese-restaurant-fort-lee,Asahi Japanese Restaurant,2019445113,74,4,"1475 Bergen Blvd, Fort Lee, NJ 07024",07024,Japanese,-73.9850082,40.849987
cuginos-pizza-fort-lee,Cuginos Pizza,2019470947,21,4.5,"2151 Lemoine Ave, Fort Lee, NJ 07024",07024,Pizza,-73.96714792,40.85600115
mama-best-food-fort-lee,Mama Best Food,2019441392,10,4.5,"1420 Bergen Blvd, Fort Lee, NJ 07024",07024,"Korean, Seafood, Vegetarian",-73.98466191,40.84977697
picnic-fort-lee,Picnic,2013631889,29,4,"239 Main St, Fort Lee, NJ 07024",07024,Korean,-73.9719189,40.8518786
chung-dam-dong-restaurant-palisades-park,Chung Dam Dong Restaurant,2013138900,65,4,"118 Broad Ave, Ste N6-12, Palisades Park, NJ 07650",07650,Korean,-74.00001101,40.84481835
new-bangs-kitchen-fort-lee,New Bang's Kitchen,2012243319,12,4,"1355 16th St, Fort Lee, NJ 07024",07024,Korean,-73.9802257,40.84498532
ramen-setagaya-fort-lee,Ramen Setagaya,2015850739,78,3.5,"243 Main St, Fort Lee, NJ 07024",07024,Ramen,-73.97196852,40.85191078
