"id","name","phone","0","0.0","categories","0.00000000","0.00000000","address1","address2","zip","city","state"
"tigin-irish-pub-queens","Tigin Irish Pub","7187514765","54","2.0","Irish, Pubs","-73.78210840","40.64363090","JFK Airport","Terminal 4","11430","Queens","NY"
"buffalo-wild-wings-jamacia","Buffalo Wild Wings","7187514769","53","2.0","American (Traditional), Sports Bars, Chicken Wings","-73.78220560","40.64346120","JFK International","Terminal 4, Room 471.005","10430","Jamacia","NY"
"fresh-tacos-woodside","Fresh Tacos","7187521818","14","3.0","Mexican","-73.91887030","40.74127060","4559 46th Street","","11377","Woodside","NY"
"alobar-long-island-city","Alobar","7187526000","250","4.0","American (New), Breakfast & Brunch, Cocktail Bars","-73.95339200","40.74578090","46-42 Vernon Blvd","","11101","Long Island City","NY"
"sushi-spot-new-york","Sushi Spot","7187564040","9","4.5","Sushi Bars, Kosher","-73.94266990","40.66455840","426 Kingston Ave","","11225","New York","NY"
"sakura-tokyo-brooklyn","Sakura Tokyo","7187568787","93","3.5","Sushi Bars","-73.94990540","40.67791370","604 Nostrand Ave","","11216","Brooklyn","NY"
"tea-for-two-lite-brooklyn","Tea For Two Lite","7187582900","6","2.5","Restaurants","-73.94471191","40.61565310","2811 Nostrand Avenue","","11229","Brooklyn","NY"
"pizza-world-brooklyn","Pizza World","7187583572","4","3.5","Pizza","-73.96460000","40.62372600","1387 Coney Island Avenue","","11230","Brooklyn","NY"
"la-baguette-shop-new-york","La Baguette Shop","7187584330","5","4.5","Bakeries","-73.89377250","40.63712270","1836 Rockaway Pkwy","","11236","New York","NY"
"crisp-grill-brooklyn","Crisp Grill","7187584785","8","3.0","Kosher, American (Traditional), Sandwiches","-73.94575500","40.62181500","3004 Ave L","","11210","Brooklyn","NY"
"la-granja-peruana-restaurant-brooklyn","La Granja Peruana Restaurant","7187585488","43","4.0","Peruvian","-74.00281861","40.60207240","1928 Bath Ave","","11214","Brooklyn","NY"
"battista-ristorante-brooklyn","Battista Ristorante","7187585500","38","4.0","Italian","-73.93058800","40.61848400","4602 Ave N","","11234","Brooklyn","NY"
"osaka-sushi-express-brooklyn","Osaka Sushi Express","7187585888","17","4.5","Japanese, Sushi Bars","-73.95553650","40.58777230","1328 Sheepshead Bay Rd","","11235","Brooklyn","NY"
"sofias-pizza-brooklyn","Sofias Pizza","7187585988","6","4.0","Specialty Food, Pizza","-73.99406430","40.60881810","7810 20th Ave","","11214","Brooklyn","NY"
"sweetie-brooklyn","Sweetie","7187590008","25","3.5","Ice Cream & Frozen Yogurt","-74.03275720","40.61990920","9104 3rd Ave","","11209","Brooklyn","NY"
"kings-rice-restaurant-brooklyn","Kings Rice Restaurant","7187596300","12","3.0","Chinese","-73.99041440","40.61871649","6515 18th Ave","","11204","Brooklyn","NY"
"back-to-ussr-brooklyn","Back to USSR","7187596999","31","4.0","Russian","-73.96002290","40.58784860","2817 Coney Island Ave","","11235","Brooklyn","NY"
"gloria-jeans-coffee-elmhurst","Gloria Jean's Coffee","7187600700","7","4.5","Coffee & Tea","-73.86956710","40.73480320","9015 Queens Blvd","","11373","Elmhurst","NY"
"double-chinese-restaurant-corona-2","Double Chinese Restaurant","7187601021","8","2.5","Chinese","-73.85454810","40.74216260","5316 108th St","","11368","Corona","NY"
"hua-rong-chinese-restaurant-elmhurst","Hua Rong Chinese Restaurant","7187601027","8","4.0","Chinese","-73.87916400","40.74083200","8323 Broadway","","11373","Elmhurst","NY"
"millers-rego-park-ale-house-rego-park","Miller's Rego Park Ale House","7187601090","152","3.0","Sports Bars, American (Traditional)","-73.86355500","40.73377900","61-35 Junction Blvd","","11374","Rego Park","NY"
"nutripan-bakery-elmhurst","Nutripan Bakery","7187604444","3","2.5","Bakeries","-73.86594570","40.73695030","5609 Junction Blvd","","11373","Elmhurst","NY"
"red-mango-rego-park","Red Mango","7187607100","33","3.0","Ice Cream & Frozen Yogurt, Juice Bars & Smoothies","-73.86303560","40.73271920","6101 Junction Blvd","","11374","Rego Park","NY"
"outback-steakhouse-elmhurst","Outback Steakhouse","7187607200","97","2.5","Steakhouses","-73.87476110","40.73530740","88-01 Queens Blvd","","11373","Elmhurst","NY"
"tarico-new-york-3","Tarico","7187607426","3","4.5","Spanish, Burgers","-73.86996060","40.74234160","94-66 Corona Ave","","11373","New York","NY"
"classic-deli-and-bagels-staten-island","Classic Deli & Bagels","7187613307","3","2.5","","-74.16605530","40.58239830","2655 Richmond Ave Ste 2490","","10314","Staten Island","NY"
"outback-steakhouse-staten-island","Outback Steakhouse","7187613907","39","3.5","Steakhouses","-74.16403500","40.57818240","280 Marsh Ave","","10314","Staten Island","NY"
"kings-pizzeria-and-restaurant-staten-island-3","King's Pizzeria & Restaurant","7187614455","19","4.0","Pizza, Italian","-74.13701810","40.61187300","2212 Victory Blvd","","10314","Staten Island","NY"
"roadhouse-nyc-gentlemens-club-and-sports-cabaret-queens","RoadHouse NYC Gentlemen's Club & Sports Cabaret","7187621010","8","2.0","Adult Entertainment","-73.83692960","40.76591370","32-17 College Point Blvd","","11354","Queens","NY"
"henan-feng-wei-restaurant-flushing","Henan Feng Wei Restaurant","7187621818","26","4.0","Chinese","-73.82866144","40.75873289","136-31 41st Ave","","11355","Flushing","NY"
"happy-town-chinese-kitchen-college-point","Happy Town Chinese Kitchen","7187621870","5","3.5","Chinese","-73.84567260","40.78301620","1803 College Point Boulevard","","11356","College Point","NY"
"xiao-du-hui-flushing","Xiao Du Hui","7187621955","8","3.5","Chinese","-73.83095200","40.75880200","135-19 40th Rd","","11354","Flushing","NY"
"college-point-multiplex-cinema-flushing","College Point Multiplex Cinema","7187622383","124","3.5","Cinema","-73.83529180","40.77164510","2855 Ulmer St","","11354","Flushing","NY"
"golden-monkey-restaurant-queens","Golden Monkey Restaurant","7187622664","1","4.0","Chinese","-73.83275300","40.75891300","133-47 Roosevelt Ave","","11354","Queens","NY"
"bangane-flushing-2","Bangane","7187622799","21","4.0","Korean","-73.80040741","40.76002121","16519 Northern Blvd","","11358","Flushing","NY"
"peking-empire-new-york","Peking Empire","7187623080","1","3.0","Chinese","-73.82552230","40.76433320","141-06 Northern Blvd","","11354","New York","NY"
"dunkin-donuts-baskin-robbins-flushing","Dunkin Donuts Baskin Robbins","7187623804","8","3.0","Donuts","-73.81979760","40.76540950","14625 Northern Blvd","","11354","Flushing","NY"
"wendys-flushing-2","Wendy's","7187624055","16","3.0","Fast Food, Burgers","-73.83574010","40.76888680","13350 Whitestone Expy","","11354","Flushing","NY"
"bakhter-halal-kababs-fresh-meadows","Bakhter Halal Kababs","7187625572","103","4.0","Afghan, Pakistani","-73.79474420","40.73321440","68-16 Fresh Meadow Ln","","11365","Fresh Meadows","NY"
"pho-hoang-flushing","Pho Hoang","7187626151","102","3.0","Vietnamese","-73.82939033","40.75843580","41-01 Kissena Blvd","","11355","Flushing","NY"
"minnis-shabu-shabu-ii-flushing","Minnis Shabu Shabu II","7187626277","212","3.5","Chinese, Hot Pot","-73.83014680","40.76116940","136-17 38th Ave","","11354","Flushing","NY"
"john-johns-bar-and-grill-flushing-2","John John's Bar and Grill","7187627200","7","3.0","Restaurants, Sports Bars","-73.81566590","40.75533800","4508 Parsons Blvd","","11355","Flushing","NY"
"manna-cafÃ©-flushing-2","Manna Café","7187628686","76","3.5","Asian Fusion","-73.83145300","40.75860800","135-05 40th Rd","","11354","Flushing","NY"
"little-sheep-mongolian-hot-pot-flushing","Little Sheep Mongolian Hot Pot","7187628881","276","4.0","Chinese, Mongolian, Hot Pot","-73.82903290","40.76227190","136-59 37th Ave","","11354","Flushing","NY"
"harbor-fitness-brooklyn-7","Harbor Fitness","7187639200","15","4.5","Gyms","-73.91298400","40.61272960","6161 Strickland Ave","","11234","Brooklyn","NY"
"moon-and-flower-house-brooklyn","Moon & Flower House","7187650020","12","3.5","Chinese","-74.01171500","40.63723800","5912 7th Ave","","11220","Brooklyn","NY"
"east-harbor-seafood-palace-brooklyn","East Harbor Seafood Palace","7187650098","312","4.0","Dim Sum, Cantonese, Seafood","-74.01443500","40.63339600","714 65th St","","11220","Brooklyn","NY"
"yofresh-yogurt-cafe-brooklyn","Yofresh Yogurt Cafe","7187651200","8","5.0","Desserts, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies","-74.00922200","40.64636530","4724 5th Ave","","11220","Brooklyn","NY"
"no-1-ice-cream-brooklyn","No 1 Ice Cream","7187651668","63","4.0","Ice Cream & Frozen Yogurt","-74.01241680","40.63312500","6410 8th Ave","","11220","Brooklyn","NY"
"paz-pizza-and-restaurant-brooklyn","Paz Pizza & Restaurant","7187654082","1","4.0","Pizza","-74.01339100","40.64943000","4704 3rd Ave","","11220","Brooklyn","NY"
"la-brasa-peruana-brooklyn","La Brasa Peruana","7187654088","33","4.0","Peruvian","-74.00862900","40.64713300","4618 5th Ave","","11220","Brooklyn","NY"
"the-blue-stove-brooklyn-2","The Blue Stove","7187667419","197","4.5","Bakeries","-73.94506560","40.71744940","415 Graham Ave","","11211","Brooklyn","NY"
"tuarepa-pizza-cafe-forest-hills-2","TuArepa Pizza Cafe","7187668900","22","3.5","Pizza, Venezuelan","-73.85308538","40.72715289","100-22 67th Ave","","11375","Forest Hills","NY"
"dunkin-donuts-new-york-258","Dunkin Donuts","7187669165","2","4.5","Donuts, Coffee & Tea","-73.81596910","40.75538530","14636 45th Ave","","11355","New York","NY"
"trattoria-neo-whitestone","Trattoria Neo","7187671110","17","3.0","Italian, Wine Bars","-73.81587980","40.78705980","15-01 149 St","","11357","Whitestone","NY"
"cherry-valley-deli-and-grill-whitestone","Cherry Valley Deli & Grill","7187671937","212","4.0","Delis","-73.81409450","40.79005430","1229 150th St","","11357","Whitestone","NY"
"due-ponti-whitestone","Due Ponti","7187673100","15","2.0","Italian","-73.81368700","40.79683960","154-11 Powells Cove Blvd","","11357","Whitestone","NY"
"exo-whitestone","Exo","7187674396","131","4.0","Greek","-73.81654400","40.78663600","1516 149th St","","11357","Whitestone","NY"
"freddys-pizzeria-whitestone","Freddy's Pizzeria","7187674502","28","4.5","Pizza","-73.81412510","40.78918840","1266 150th St","","11357","Whitestone","NY"
"ducale-restaurant-whitestone","Ducale Restaurant","7187674699","21","4.0","Italian","-73.81369000","40.78925300","1253 150th St","","11357","Whitestone","NY"
"pho32-and-shabu-bayside","Pho32 & Shabu","7187674960","115","3.0","Vietnamese","-73.76918490","40.75927600","4534 Bell Blvd","","11361","Bayside","NY"
"casa-asia-whitestone-35","Casa Asia","7187676868","66","3.5","Asian Fusion","-73.81456760","40.78895190","149-45 14th Ave","","11357","Whitestone","NY"
"tasty-grill-whitestone","Tasty Grill","7187677200","85","4.0","Greek, Burgers, American (New)","-73.81381990","40.78818890","14-22 150th St","","11357","Whitestone","NY"
"kings-chef-chinese-restaurant-whitestone","King's Chef Chinese Restaurant","7187678100","14","3.0","Chinese","-73.80873110","40.78708650","15327 Cross Island Parkway","","11357","Whitestone","NY"
"85-express-asian-bistro-new-york","85 Express Asian Bistro","7187678680","6","3.5","Bakeries, Sandwiches","-73.76741500","40.75536800","21302 48 Ave","","11364","New York","NY"
"feluccio-brooklyn","Feluccio","7187680202","33","3.5","Italian","-73.98644030","40.66139130","364 Prospect Ave","","11215","Brooklyn","NY"
"gialetis-cafe-brooklyn","Gialeti's Cafe","7187680500","45","3.5","Creperies, Coffee & Tea, Breakfast & Brunch","-73.98408200","40.66037400","1658 8th Ave","","11215","Brooklyn","NY"
"tacos-y-burrito-grill-brooklyn","Tacos Y Burrito Grill","7187680909","11","2.5","Mexican","-73.98178100","40.65916060","252 Prospect Park W","","11215","Brooklyn","NY"
"bagels-and-wraps-brooklyn","Bagels and Wraps","7187681052","23","3.5","Bagels","-73.98826300","40.66633490","523 5th Ave","","11215","Brooklyn","NY"
"c-and-y-chinese-brooklyn","C And Y Chinese","7187681188","21","4.0","Chinese","-73.98493990","40.67041350","399 5th Ave","","11215","Brooklyn","NY"
"m-and-f-pizzeria-brooklyn-2","M & F Pizzeria","7187681800","1","5.0","Pizza","-73.99709120","40.66123160","723 4th Ave","","11232","Brooklyn","NY"
"dumplings-and-things-brooklyn","Dumplings & Things","7187682200","121","3.5","Asian Fusion","-73.98450470","40.67108920","375 5th Ave","","11215","Brooklyn","NY"
"tommys-famous-cheesesteaks-and-pizza-brooklyn","Tommy's Famous Cheesesteaks & Pizza","7187682222","9","3.0","Pizza, Cheesesteaks","-73.98020543","40.67155129","450 5th Ave","","11215","Brooklyn","NY"
"bareburger-brooklyn","Bareburger","7187682273","250","3.5","Burgers","-73.97773700","40.67193200","170 7th Ave","","11215","Brooklyn","NY"
"gather-brooklyn","Gather","7187682439","50","4.0","Specialty Food","-73.98187700","40.66652700","341 7th Ave","","11215","Brooklyn","NY"
"brooklyns-tiki-bar-brooklyn","Brooklyn's Tiki Bar","7187682797","13","3.0","Sports Bars","-74.00255440","40.65567700","885 4th Ave","","11232","Brooklyn","NY"
"taqueria-el-maguey-brooklyn","Taqueria El Maguey","7187682846","23","4.5","Mexican","-74.00673700","40.65254200","3910 4th Ave","","11232","Brooklyn","NY"
"terrace-bagels-brooklyn","Terrace Bagels","7187683943","202","4.0","Bagels, Sandwiches","-73.98099500","40.66004200","224 Prospect Park W","","11215","Brooklyn","NY"
"kfc-brooklyn-24","KFC","7187684853","2","3.5","","-73.99967190","40.65915680","798 4th Ave # 812","","11232","Brooklyn","NY"
"tofu-on-7th-brooklyn","Tofu On 7th","7187685273","76","3.5","Vegetarian, Chinese","-73.97910300","40.67030300","226 7th Ave","","11215","Brooklyn","NY"
"taste-of-china-brooklyn-5","Taste of China","7187685555","11","3.5","Chinese","-73.98837450","40.67117590","430 4th Avenue","","11215","Brooklyn","NY"
"olivier-bistro-brooklyn","Olivier Bistro","7187686600","91","4.0","Coffee & Tea, French, Breakfast & Brunch","-73.98967650","40.66907480","469 4th Ave","","11215","Brooklyn","NY"
"pork-slope-brooklyn","Pork Slope","7187687675","293","3.5","Comfort Food, Burgers, American (Traditional)","-73.98135500","40.67480800","247 5th Ave","","11215","Brooklyn","NY"
"mike-daddys-pizza-brooklyn","Mike Daddy's Pizza","7187689700","27","3.0","Pizza","-73.98474140","40.66291890","449 7th Ave","","11215","Brooklyn","NY"
"tacos-el-rey-brooklyn","Tacos El Rey","7187690116","22","3.5","Mexican","-73.96001400","40.57879300","3168 Coney Island Ave","","11235","Brooklyn","NY"
"michael-and-sophias-pizzeria-sheepshead-bay","Michael &  Sophia's Pizzeria","7187692200","7","4.5","Restaurants","-73.94862927","40.59954650","2224 Avenue U","","11229","Sheepshead Bay","NY"
"w-wineoteca-brooklyn","W Wineoteca","7187692222","1","2.0","French","-73.95021848","40.59277788","2812 Ocean Avenue","","11229","Brooklyn","NY"
"rocca-cafe-lounge-brooklyn","Rocca Cafe Lounge","7187692525","43","3.5","Mediterranean, Breakfast & Brunch, Diners","-73.94084200","40.58347300","2712 Emmons Ave","","11235","Brooklyn","NY"
"the-cactus-brooklyn","The Cactus","7187693888","16","3.5","Mexican","-73.94408400","40.70058400","715 Flushing Ave","","11206","Brooklyn","NY"
"anatolian-gyro-restaurant-brooklyn","Anatolian Gyro Restaurant","7187694754","87","3.5","Turkish","-73.95304100","40.58734500","1605 Sheepshead Bay Rd","","11235","Brooklyn","NY"
"ginza-japanese-restaurant-brooklyn","Ginza Japanese Restaurant","7187696028","53","3.5","Japanese","-73.94986700","40.59295700","2809 Ocean Ave","","11229","Brooklyn","NY"
"coffee-spot-cafe-brooklyn","Coffee Spot Cafe","7187696666","27","3.5","Coffee & Tea","-73.95244900","40.58723020","1617 Jerome Ave","","11235","Brooklyn","NY"
"lalezar-turkish-restaurant-brooklyn","Lalezar Turkish Restaurant","7187697003","1","2.0","Turkish","-73.94424400","40.60040700","2715 Ave U","","11229","Brooklyn","NY"
"new-china-brooklyn-5","New China","7187697429","8","3.0","Chinese","-73.96340940","40.58145900","271 Neptune Ave","","11235","Brooklyn","NY"
"momo-hibachi-steak-house-and-bar-brooklyn","MOMO Hibachi Steak House & Bar","7187698010","54","4.0","Japanese","-73.94933400","40.58372400","1901 Emmons Ave","","11235","Brooklyn","NY"
"avenue-x-pizza-and-grill-brooklyn","Avenue X Pizza & Grill","7187698200","22","2.5","Pizza","-73.94840240","40.59251022","2201 Ave X","","11235","Brooklyn","NY"
"mr-tang-restaurant-brooklyn","Mr Tang Restaurant","7187699444","9","3.5","Chinese","-73.96087650","40.59196470","2650 Coney Island Ave","","11223","Brooklyn","NY"
"no-1-chinese-restaurant-brooklyn-4","No 1 Chinese Restaurant","7187699750","6","2.5","Chinese","-73.94786800","40.60000600","2319 Ave U","","11229","Brooklyn","NY"
"le-gamin-brooklyn","Le Gamin","7187707918","110","3.5","French, Coffee & Tea","-73.95715300","40.72829900","108 Franklin St","","11222","Brooklyn","NY"
"anthonys-corner-cafe-brooklyn","Anthony's Corner Cafe","7187713939","2","4.5","Coffee & Tea","-73.93132020","40.67061200","1421 Saint Johns Pl","","11213","Brooklyn","NY"
"new-hong-kong-restaurant-brooklyn","New Hong Kong Restaurant","7187719876","1","1.0","Restaurants","-73.93353270","40.67007060","249 Schenectady Avenue","","11213","Brooklyn","NY"
"hardees-chinese-american-take-out-brooklyn","Hardee's Chinese American Take Out","7187732789","15","3.5","Chinese","-73.93054960","40.67205050","193 Utica Ave","","11213","Brooklyn","NY"
"hing-hung-kitchen-brooklyn","Hing Hung Kitchen","7187733076","4","3.5","Chinese","-73.94966300","40.67581600","619 Nostrand Ave","","11216","Brooklyn","NY"
"razag-brooklyn","Razag","7187733300","1","5.0","Caterers","-73.93795470","40.66262550","739 E New York Ave","","11203","Brooklyn","NY"
"chocolatte-on-coney-brooklyn","Chocolatte On Coney","7187733770","3","5.0","Chocolatiers & Shops","-73.96517720","40.62446450","1354 Coney Island Ave","","11230","Brooklyn","NY"
"kingston-pizza-kosher-brooklyn","Kingston Pizza Kosher","7187737154","8","3.0","Pizza, Kosher","-73.94232941","40.66539764","395 Kingston Ave","","11225","Brooklyn","NY"
"katie-os-restaurant-prospect-lefferts-gardens-2","Katie O's Restaurant","7187737685","2","4.0","Soul Food","-73.94774482","40.66169053","452 East New York Ave","","11225","Prospect Lefferts Gardens","NY"
"golden-krust-crown-heights","Golden Krust","7187738200","1","4.0","Caribbean, Bakeries","-73.93397980","40.67719373","1706 Atlantic Ave","","11213","Crown Heights","NY"
"conrads-famous-bakery-brooklyn","Conrad's Famous Bakery","7187738266","21","4.5","Bakeries","-73.93119790","40.66778960","299 Utica Ave","","11213","Brooklyn","NY"
"pizza-chef-brooklyn","Pizza Chef","7187743043","3","2.5","Pizza","-73.94042450","40.67974750","1512 Fulton Street","","11216","Brooklyn","NY"
"italfari-brooklyn","Italfari","7187747720","9","3.0","Juice Bars & Smoothies","-73.93094700","40.66731990","313 Utica Avenue","","11213","Brooklyn","NY"
"las-delicias-restaurant-queens-village","Las Delicias Restaurant","7187760673","10","3.0","Latin American","-73.73729420","40.71809730","21719 Jamaica Ave","","11428","Queens Village","NY"
"island-delight-quisine-hollis","Island Delight Quisine","7187761080","1","3.0","American (New)","-73.75404430","40.71346290","20520 Jamaica Ave","","11423","Hollis","NY"
"hong-kong-chinese-restaurant-hollis","Hong Kong Chinese Restaurant","7187761818","1","4.0","Chinese","-73.77137480","40.71566330","19012 Hillside Ave","","11423","Hollis","NY"
"daves-chinese-kitchen-fresh-meadows","Dave's Chinese Kitchen","7187762500","19","3.5","Chinese","-73.78029430","40.72936870","188-20 Union Tpke","","11366","Fresh Meadows","NY"
"fran-hill-deli-hollis","Fran Hill Deli","7187762949","3","1.5","Delis","-73.76098080","40.72098880","204-17A Hillside Ave","","11423","Hollis","NY"
"dominos-pizza-jamaica-6","Domino's Pizza","7187763030","9","1.5","Pizza, Chicken Wings, Sandwiches","-73.75124700","40.70722580","10964 Francis Lewis Blvd","","11429","Jamaica","NY"
"panda-house-hollis","Panda House","7187763838","3","3.0","Chinese","-73.76084490","40.72014880","20402 Hillside Ave","","11423","Hollis","NY"
"fountain-of-youth-juice-bar-and-cafe-queens-village","Fountain of Youth Juice Bar & Cafe","7187767164","27","5.0","Juice Bars & Smoothies","-73.73824480","40.71431220","217-93 Hempstead Ave","","11429","Queens Village","NY"
"turquoise-kosher-fish-restaurant-fresh-meadows","Turquoise Kosher Fish Restaurant","7187767775","7","3.5","Seafood, Kosher","-73.77964820","40.72984860","189-23 Union Tpke","","11366","Fresh Meadows","NY"
"yung-wah-chinese-restaurant-queens-village","Yung Wah Chinese Restaurant","7187767817","1","2.0","Chinese","-73.74622340","40.71577550","21151 Jamaica Avenue","","11428","Queens Village","NY"
"oyster-cafe-of-new-york-astoria","Oyster Cafe of New York","7187770143","35","4.0","Seafood, Sandwiches, Coffee & Tea","-73.92805839","40.76325979","2507 Broadway","","11106","Astoria","NY"
"hinomaru-astoria","HinoMaru","7187770228","381","4.0","Ramen","-73.90939862","40.77515803","33-18 Ditmars Blvd","","11105","Astoria","NY"
"moes-southwest-grill-astoria","Moe's Southwest Grill","7187770230","43","3.0","Mexican","-73.91545900","40.76282500","30-33 Steinway St","","11103","Astoria","NY"
"dos-banderas-restaurant-astoria","Dos Banderas Restaurant","7187770333","1","4.0","Latin American","-73.91259360","40.75598290","47-20 Broadway","and 48th St","11103","Astoria","NY"
"la-canela-restaurant-and-hookah-lounge-astoria","La Canela Restaurant & Hookah Lounge","7187770778","46","3.0","Lounges, Mexican","-73.91318321","40.76603182","25-79 Steinway St","","11103","Astoria","NY"
"al-sham-sweets-and-pastries-astoria","Al-Sham Sweets & Pastries","7187770876","66","4.5","Desserts, Bakeries","-73.91137520","40.76801350","24-39 Steinway St","","11103","Astoria","NY"
"the-queens-kickshaw-astoria","The Queens Kickshaw","7187770913","689","4.0","Coffee & Tea, Cafes","-73.91831104","40.75880417","4017 Broadway","","11103","Astoria","NY"
"bagel-nosh-astoria","Bagel Nosh","7187770997","62","3.0","Bagels, Sandwiches, Coffee & Tea","-73.92412840","40.76163110","3207 Broadway","","11106","Astoria","NY"
"just-burgers-astoria","Just Burgers","7187771078","73","3.5","Burgers","-73.90950780","40.77547070","33-01 Ditmars Blvd","","11105","Astoria","NY"
"brooklyn-bagel-and-coffee-company-astoria-5","Brooklyn Bagel & Coffee Company","7187771121","210","4.0","Coffee & Tea, Bagels, Breakfast & Brunch","-73.91703200","40.76457000","36-14 30th Ave","","11103","Astoria","NY"
"yolo-astoria","Yolo","7187771177","18","3.5","Pizza, Bars","-73.91186600","40.77479700","22-55 31st St","","11105","Astoria","NY"
"the-grill-house-astoria","The Grill House","7187771181","2","3.5","American (New), Salad, Moroccan","-73.91319100","40.76568200","25-89 Steinway St","","11103","Astoria","NY"
"steinway-fresh-farm-astoria","Steinway Fresh Farm","7187771410","2","2.0","Grocery, Juice Bars & Smoothies","-73.91384600","40.76572000","2598 Steinway St","","11103","Astoria","NY"
"salerno-pizza-astoria","Salerno Pizza","7187771500","20","3.5","Pizza, Mexican","-73.92285920","40.76728060","29-24 30th Ave","","11102","Astoria","NY"
"junko-sushi-astoria","Junko Sushi","7187771588","129","3.0","Japanese, Sushi Bars","-73.92377860","40.76101020","3302 Broadway","","11106","Astoria","NY"
"max-bratwurst-und-bier-astoria","Max Bratwurst und Bier","7187771635","113","4.0","German, Bars","-73.90927120","40.76104350","4702 30th Ave","","11103","Astoria","NY"
"broadway-grill-astoria","Broadway Grill","7187771641","13","4.0","Breakfast & Brunch, Diners","-73.91327550","40.75631320","4213 Broadway","","11103","Astoria","NY"
"de-mole-ii-astoria","De Mole II","7187771655","143","4.0","Mexican","-73.91290280","40.76259990","4220 30th Ave","","11103","Astoria","NY"
"olde-prague-tavern-astoria","Olde Prague Tavern","7187771690","25","4.5","Pubs, Czech","-73.92117440","40.76736330","28-48 31st St","","11102","Astoria","NY"
"sandros-pizza-astoria","Sandro's Pizza","7187771700","18","4.0","Pizza","-73.91439800","40.77907600","2417 Ditmars Blvd","","11105","Astoria","NY"
"the-bao-shoppe-astoria","The Bao Shoppe","7187771883","111","4.0","Asian Fusion, Sandwiches, Chinese","-73.91652793","40.76233597","3066 Steinway St","","11103","Astoria","NY"
"mp-taverna-astoria","MP Taverna","7187772187","313","4.0","Greek, American (New)","-73.91013287","40.77579640","31-29 Ditmars Blvd","","11105","Astoria","NY"
"sakura-astoria","Sakura","7187772188","111","4.0","Japanese","-73.90820310","40.77468870","3515 Ditmars Blvd","","11105","Astoria","NY"
"katch-astoria-astoria-2","Katch Astoria","7187772230","147","3.0","American (Traditional), Gastropubs","-73.92027280","40.76717760","31-19 Newtown Ave","","11102","Astoria","NY"
"sweet-afton-astoria","Sweet Afton","7187772570","677","4.0","Bars, American (Traditional)","-73.91898350","40.76533130","30-09 34th St","","11103","Astoria","NY"
"rocky-mcbrides-astoria","Rocky McBride's","7187772723","24","4.5","Sports Bars, Pubs","-73.91491830","40.77611980","27-01 23rd Ave","","11105","Astoria","NY"
"golden-dragon-astoria","Golden Dragon","7187772727","38","3.5","Chinese, Thai","-73.92089650","40.76294390","3406 31st Ave","","11106","Astoria","NY"
"mundo-cafÃ©-and-restaurant-astoria-3","Mundo Café & Restaurant","7187772829","294","4.5","Turkish, Vegetarian, Mediterranean","-73.92483890","40.76147710","3118 Broadway","Ste E","11106","Astoria","NY"
"aden-restaurant-astoria-3","Aden Restaurant","7187773131","9","2.5","American (New), Middle Eastern","-73.91178130","40.76818850","24-42 Steinway St","","11103","Astoria","NY"
"bella-pizza-astoria","Bella Pizza","7187775533","39","3.0","Pizza, Italian","-73.92048500","40.76764600","3101 Newtown Ave","","11102","Astoria","NY"
"saba-restaurant-and-grill-long-island-city","Saba Restaurant and Grill","7187775656","13","4.0","Middle Eastern, Mediterranean","-73.91296100","40.76599350","25-75 Steinway St","","11103","Long Island City","NY"
"after-8-hookah-cafe-astoria","After 8 Hookah Cafe","7187775757","27","3.0","Lounges","-73.91311513","40.76640136","2587 Steinway St","","11105","Astoria","NY"
"alembi-hookah-bar-astoria","Alembi Hookah Bar","7187776544","10","3.5","Hookah Bars","-73.90918550","40.77027660","2363 Steinway St","","11105","Astoria","NY"
"dunkin-donuts-astoria-8","Dunkin' Donuts","7187776655","4","2.5","","-73.92002750","40.75775160","3248 Steinway St","","11103","Astoria","NY"
"museum-of-the-moving-image-astoria","Museum of the Moving Image","7187776888","309","4.5","Cinema, Museums","-73.92394380","40.75629600","3601 35th Ave","","11106","Astoria","NY"
"bareburger-astoria","Bareburger","7187777011","898","4.0","Burgers","-73.92115972","40.76336123","33-21 31st Ave.","","11103","Astoria","NY"
"boon-chu-2-thai-place-astoria","Boon Chu 2 Thai Place","7187777013","42","3.5","Thai","-73.90898100","40.77519600","","35-13 Ditmars Blvd","11105","Astoria","NY"
"chubby-burgers-and-chicken-astoria","Chubby Burgers & Chicken","7187777145","21","2.5","Burgers","-73.91333590","40.76548200","25-97 Steinway St","","11103","Astoria","NY"
"ravens-head-public-house-astoria","Raven's Head Public House","7187777565","100","3.5","American (New), Sports Bars, American (Traditional)","-73.91324960","40.75630130","3804 Broadway","","11103","Astoria","NY"
"hong-kong-house-astoria","Hong Kong House","7187777659","14","3.0","Japanese","-73.90830200","40.77063800","2307 Steinway St","","11105","Astoria","NY"
"burger-club-astoria","Burger Club","7187777788","272","4.0","Burgers","-73.92060850","40.76622010","32-02 30th Ave","","11102","Astoria","NY"
"firdos-grill-astoria","Firdos Grill","7187777797","60","4.0","Hookah Bars, Middle Eastern","-73.91210563","40.76736152","25-21 Steinway St","","11103","Astoria","NY"
"the-brewery-woodside","The Brewery","7187778007","19","5.0","Sports Bars","-73.90722900","40.76024220","49-18 30th Ave","","11377","Woodside","NY"
